ProviderID,City,State,ZIPCode,PhoneNumber,Score
10056,BIRMINGHAM,AL,35205,2059397000,4
10056,BIRMINGHAM,AL,35205,2059397000,0.446
10056,BIRMINGHAM,AL,35205,2059397000,0.275
10056,BIRMINGHAM,AL,35205,2059397000,2.091
10056,BIRMINGHAM,AL,35205,2059397000,518
10056,BIRMINGHAM,AL,35205,2059397000,4.614
10056,BIRMINGHAM,AL,35205,2059397000,4
10056,BIRMINGHAM,AL,35205,2059397000,0.867
10056,BIRMINGHAM,AL,35205,2059397000,0.813
10056,BIRMINGHAM,AL,35205,2059397000,2.55
13300,BIRMINGHAM,AL,35205,2059397000,120246
10100,BIRMINGHAM,AL,35205,2059397000,8.001
10056,BIRMINGHAM,AL,35205,2059397000,12
10056,BIRMINGHAM,AL,35205,2059397000,1.5
10056,BIRMINGHAM,AL,35205,2059397000,0.685
10056,BIRMINGHAM,AL,35205,2059397000,1.127
10056,BIRMINGHAM,AL,35205,2059397000,103687
10056,BIRMINGHAM,AL,35205,2059397000,70.03
10056,BIRMINGHAM,AL,35205,2059397000,62
10056,BIRMINGHAM,AL,35205,2059397000,0.885
10058,CENTREVILLE,AL,35042,2059264881,NotAvailable
10058,CENTREVILLE,AL,35042,2059264881,NotAvailable
10169,CENTREVILLE,AL,35042,2059264881,6
10058,CENTREVILLE,AL,35042,2059264881,0.009
10058,CENTREVILLE,AL,35042,2059264881,0
10058,CENTREVILLE,AL,35042,2059264881,NotAvailable
10058,CENTREVILLE,AL,35042,2059264881,NotAvailable
10058,CENTREVILLE,AL,35042,2059264881,NotAvailable
10058,CENTREVILLE,AL,35042,2059264881,NotAvailable
10058,CENTREVILLE,AL,35042,2059264881,NotAvailable
10058,CENTREVILLE,AL,35042,2059264881,NotAvailable
10058,CENTREVILLE,AL,35042,2059264881,NotAvailable
10058,CENTREVILLE,AL,35042,2059264881,NotAvailable
10058,CENTREVILLE,AL,35042,2059264881,NotAvailable
10058,CENTREVILLE,AL,35042,2059264881,311
10058,CENTREVILLE,AL,35042,2059264881,0.591
10058,CENTREVILLE,AL,35042,2059264881,0
10058,CENTREVILLE,AL,35042,2059264881,NotAvailable
10058,CENTREVILLE,AL,35042,2059264881,NotAvailable
10058,CENTREVILLE,AL,35042,2059264881,NotAvailable
10058,CENTREVILLE,AL,35042,2059264881,NotAvailable
10058,CENTREVILLE,AL,35042,2059264881,NotAvailable
10058,CENTREVILLE,AL,35042,2059264881,NotAvailable
10058,CENTREVILLE,AL,35042,2059264881,NotAvailable
10058,CENTREVILLE,AL,35042,2059264881,NotAvailable
10058,CENTREVILLE,AL,35042,2059264881,NotAvailable
10095,CENTREVILLE,AL,35042,2059264881,NotAvailable
10058,CENTREVILLE,AL,35042,2059264881,NotAvailable
10058,CENTREVILLE,AL,35042,2059264881,NotAvailable
10058,CENTREVILLE,AL,35042,2059264881,NotAvailable
10058,CENTREVILLE,AL,35042,2059264881,NotAvailable
10058,CENTREVILLE,AL,35042,2059264881,NotAvailable
10058,CENTREVILLE,AL,35042,2059264881,NotAvailable
10058,CENTREVILLE,AL,35042,2059264881,NotAvailable
10058,CENTREVILLE,AL,35042,2059264881,NotAvailable
10058,CENTREVILLE,AL,35042,2059264881,NotAvailable
10058,CENTREVILLE,AL,35042,2059264881,NotAvailable
10058,CENTREVILLE,AL,35042,2059264881,NotAvailable
10058,CENTREVILLE,AL,35042,2059264881,1721
10058,CENTREVILLE,AL,35042,2059264881,0.062
10058,CENTREVILLE,AL,35042,2059264881,0
10058,CENTREVILLE,AL,35042,2059264881,NotAvailable
10058,CENTREVILLE,AL,35042,2059264881,NotAvailable
10058,CENTREVILLE,AL,35042,2059264881,2.87
10058,CENTREVILLE,AL,35042,2059264881,1721
10058,CENTREVILLE,AL,35042,2059264881,1.044
10058,CENTREVILLE,AL,35042,2059264881,0
10058,CENTREVILLE,AL,35042,2059264881,0
10059,MOULTON,AL,35650,2569742200,NotAvailable
10059,MOULTON,AL,35650,2569742200,NotAvailable
10059,MOULTON,AL,35650,2569742200,120
10059,MOULTON,AL,35650,2569742200,0.144
10059,MOULTON,AL,35650,2569742200,0
10059,MOULTON,AL,35650,2569742200,NotAvailable
10059,MOULTON,AL,35650,2569742200,NotAvailable
10059,MOULTON,AL,35650,2569742200,NotAvailable
10059,MOULTON,AL,35650,2569742200,NotAvailable
10059,MOULTON,AL,35650,2569742200,NotAvailable
10059,MOULTON,AL,35650,2569742200,NotAvailable
10052,MOULTON,AL,35650,2569742200,NotAvailable
10114,MOULTON,AL,35650,2569742200,NotAvailable
10059,MOULTON,AL,35650,2569742200,2.746
10059,MOULTON,AL,35650,2569742200,682
10059,MOULTON,AL,35650,2569742200,1.091
10059,MOULTON,AL,35650,2569742200,0
10059,MOULTON,AL,35650,2569742200,0
10108,MOULTON,AL,35650,2569742200,NotAvailable
10059,MOULTON,AL,35650,2569742200,NotAvailable
10059,MOULTON,AL,35650,2569742200,NotAvailable
10059,MOULTON,AL,35650,2569742200,NotAvailable
10059,MOULTON,AL,35650,2569742200,NotAvailable
10059,MOULTON,AL,35650,2569742200,NotAvailable
10059,MOULTON,AL,35650,2569742200,NotAvailable
10059,MOULTON,AL,35650,2569742200,NotAvailable
10059,MOULTON,AL,35650,2569742200,NotAvailable
10059,MOULTON,AL,35650,2569742200,NotAvailable
10059,MOULTON,AL,35650,2569742200,NotAvailable
10059,MOULTON,AL,35650,2569742200,NotAvailable
10049,MOULTON,AL,35650,2569742200,NotAvailable
10146,MOULTON,AL,35650,2569742200,NotAvailable
10059,MOULTON,AL,35650,2569742200,NotAvailable
10059,MOULTON,AL,35650,2569742200,NotAvailable
10059,MOULTON,AL,35650,2569742200,NotAvailable
10059,MOULTON,AL,35650,2569742200,NotAvailable
10059,MOULTON,AL,35650,2569742200,NotAvailable
10059,MOULTON,AL,35650,2569742200,NotAvailable
10059,MOULTON,AL,35650,2569742200,3747
10059,MOULTON,AL,35650,2569742200,0.1
10059,MOULTON,AL,35650,2569742200,0
10059,MOULTON,AL,35650,2569742200,NotAvailable
10059,MOULTON,AL,35650,2569742200,0.232
10059,MOULTON,AL,35650,2569742200,4.562
10086,MOULTON,AL,35650,2569742200,3747
10059,MOULTON,AL,35650,2569742200,1.448
10059,MOULTON,AL,35650,2569742200,2
10059,MOULTON,AL,35650,2569742200,1.381
10061,SCOTTSBORO,AL,35768,2562594444,0.035
30055,SCOTTSBORO,AL,35768,2562594444,3.43
10061,SCOTTSBORO,AL,35768,2562594444,958
10061,SCOTTSBORO,AL,35768,2562594444,1.438
10061,SCOTTSBORO,AL,35768,2562594444,1
10061,SCOTTSBORO,AL,35768,2562594444,0.695
10061,SCOTTSBORO,AL,35768,2562594444,NotAvailable
10061,SCOTTSBORO,AL,35768,2562594444,NotAvailable
10061,SCOTTSBORO,AL,35768,2562594444,356
10061,SCOTTSBORO,AL,35768,2562594444,0.535
10061,SCOTTSBORO,AL,35768,2562594444,0
10061,SCOTTSBORO,AL,35768,2562594444,NotAvailable
10061,SCOTTSBORO,AL,35768,2562594444,0.289
10061,SCOTTSBORO,AL,35768,2562594444,2.196
10061,SCOTTSBORO,AL,35768,2562594444,2595
10061,SCOTTSBORO,AL,35768,2562594444,4.394
10061,SCOTTSBORO,AL,35768,2562594444,4
10061,SCOTTSBORO,AL,35768,2562594444,0.91
10061,SCOTTSBORO,AL,35768,2562594444,NotAvailable
10061,SCOTTSBORO,AL,35768,2562594444,2.576
10061,SCOTTSBORO,AL,35768,2562594444,895
10061,SCOTTSBORO,AL,35768,2562594444,1.163
10061,SCOTTSBORO,AL,35768,2562594444,0
10061,SCOTTSBORO,AL,35768,2562594444,0
10061,SCOTTSBORO,AL,35768,2562594444,NotAvailable
10061,SCOTTSBORO,AL,35768,2562594444,NotAvailable
10061,SCOTTSBORO,AL,35768,2562594444,8
10061,SCOTTSBORO,AL,35768,2562594444,0.282
10061,SCOTTSBORO,AL,35768,2562594444,0
10061,SCOTTSBORO,AL,35768,2562594444,NotAvailable
10061,SCOTTSBORO,AL,35768,2562594444,NotAvailable
10061,SCOTTSBORO,AL,35768,2562594444,NotAvailable
10061,SCOTTSBORO,AL,35768,2562594444,42
10061,SCOTTSBORO,AL,35768,2562594444,0.694
30007,SCOTTSBORO,AL,35768,2562594444,2
10061,SCOTTSBORO,AL,35768,2562594444,NotAvailable
10061,SCOTTSBORO,AL,35768,2562594444,NotAvailable
10061,SCOTTSBORO,AL,35768,2562594444,NotAvailable
10061,SCOTTSBORO,AL,35768,2562594444,14571
10061,SCOTTSBORO,AL,35768,2562594444,0.616
20024,SCOTTSBORO,AL,35768,2562594444,0
10061,SCOTTSBORO,AL,35768,2562594444,NotAvailable
10061,SCOTTSBORO,AL,35768,2562594444,0.048
10061,SCOTTSBORO,AL,35768,2562594444,0.943
10061,SCOTTSBORO,AL,35768,2562594444,14079
10061,SCOTTSBORO,AL,35768,2562594444,7.01
10061,SCOTTSBORO,AL,35768,2562594444,2
10061,SCOTTSBORO,AL,35768,2562594444,0.285
10062,GENEVA,AL,36340,3346843655,NotAvailable
10062,GENEVA,AL,36340,3346843655,NotAvailable
10062,GENEVA,AL,36340,3346843655,54
10062,GENEVA,AL,36340,3346843655,0.081
10062,GENEVA,AL,36340,3346843655,0
10062,GENEVA,AL,36340,3346843655,NotAvailable
10062,GENEVA,AL,36340,3346843655,NotAvailable
10062,GENEVA,AL,36340,3346843655,NotAvailable
10062,GENEVA,AL,36340,3346843655,54
10062,GENEVA,AL,36340,3346843655,0.081
10062,GENEVA,AL,36340,3346843655,0
10062,GENEVA,AL,36340,3346843655,NotAvailable
10062,GENEVA,AL,36340,3346843655,NotAvailable
10062,GENEVA,AL,36340,3346843655,NotAvailable
10062,GENEVA,AL,36340,3346843655,524
10062,GENEVA,AL,36340,3346843655,0.786
10062,GENEVA,AL,36340,3346843655,1
10062,GENEVA,AL,36340,3346843655,NotAvailable
10062,GENEVA,AL,36340,3346843655,NotAvailable
10062,GENEVA,AL,36340,3346843655,NotAvailable
10062,GENEVA,AL,36340,3346843655,180
10062,GENEVA,AL,36340,3346843655,0.233
10062,GENEVA,AL,36340,3346843655,1
10062,GENEVA,AL,36340,3346843655,NotAvailable
30033,GENEVA,AL,36340,3346843655,NotAvailable
10062,GENEVA,AL,36340,3346843655,NotAvailable
10062,GENEVA,AL,36340,3346843655,6
10062,GENEVA,AL,36340,3346843655,0.195
30033,GENEVA,AL,36340,3346843655,0
10062,GENEVA,AL,36340,3346843655,NotAvailable
10062,GENEVA,AL,36340,3346843655,NotAvailable
10062,GENEVA,AL,36340,3346843655,NotAvailable
10062,GENEVA,AL,36340,3346843655,2
10062,GENEVA,AL,36340,3346843655,0.008
10062,GENEVA,AL,36340,3346843655,0
10062,GENEVA,AL,36340,3346843655,NotAvailable
10062,GENEVA,AL,36340,3346843655,NotAvailable
10062,GENEVA,AL,36340,3346843655,NotAvailable
10062,GENEVA,AL,36340,3346843655,4331
10062,GENEVA,AL,36340,3346843655,0.155
10062,GENEVA,AL,36340,3346843655,0
10062,GENEVA,AL,36340,3346843655,NotAvailable
10062,GENEVA,AL,36340,3346843655,NotAvailable
10062,GENEVA,AL,36340,3346843655,1.586
10062,GENEVA,AL,36340,3346843655,4331
10062,GENEVA,AL,36340,3346843655,1.889
10062,GENEVA,AL,36340,3346843655,0
10062,GENEVA,AL,36340,3346843655,0
10065,ALEXANDERCITY,AL,35010,2563297100,NotAvailable
10065,ALEXANDERCITY,AL,35010,2563297100,1.699
30014,ALEXANDERCITY,AL,35010,2563297100,1306
10065,ALEXANDERCITY,AL,35010,2563297100,1.763
10065,ALEXANDERCITY,AL,35010,2563297100,0
10065,ALEXANDERCITY,AL,35010,2563297100,0
10065,ALEXANDERCITY,AL,35010,2563297100,NotAvailable
10065,ALEXANDERCITY,AL,35010,2563297100,NotAvailable
10065,ALEXANDERCITY,AL,35010,2563297100,653
10065,ALEXANDERCITY,AL,35010,2563297100,0.98
10065,ALEXANDERCITY,AL,35010,2563297100,0
10065,ALEXANDERCITY,AL,35010,2563297100,NotAvailable
10065,ALEXANDERCITY,AL,35010,2563297100,NotAvailable
10065,ALEXANDERCITY,AL,35010,2563297100,0.203
10065,ALEXANDERCITY,AL,35010,2563297100,10160
10065,ALEXANDERCITY,AL,35010,2563297100,14.732
10065,ALEXANDERCITY,AL,35010,2563297100,0
10065,ALEXANDERCITY,AL,35010,2563297100,0
10065,ALEXANDERCITY,AL,35010,2563297100,NotAvailable
10065,ALEXANDERCITY,AL,35010,2563297100,0.454
10065,ALEXANDERCITY,AL,35010,2563297100,5080
10065,ALEXANDERCITY,AL,35010,2563297100,6.605
10065,ALEXANDERCITY,AL,35010,2563297100,0
10065,ALEXANDERCITY,AL,35010,2563297100,0
10065,ALEXANDERCITY,AL,35010,2563297100,NotAvailable
10065,ALEXANDERCITY,AL,35010,2563297100,NotAvailable
10065,ALEXANDERCITY,AL,35010,2563297100,13
10065,ALEXANDERCITY,AL,35010,2563297100,0.392
10065,ALEXANDERCITY,AL,35010,2563297100,0
11304,ALEXANDERCITY,AL,35010,2563297100,NotAvailable
10065,ALEXANDERCITY,AL,35010,2563297100,NotAvailable
10065,ALEXANDERCITY,AL,35010,2563297100,NotAvailable
10065,ALEXANDERCITY,AL,35010,2563297100,3
13301,ALEXANDERCITY,AL,35010,2563297100,0.021
10065,ALEXANDERCITY,AL,35010,2563297100,1
10065,ALEXANDERCITY,AL,35010,2563297100,NotAvailable
10065,ALEXANDERCITY,AL,35010,2563297100,NotAvailable
10065,ALEXANDERCITY,AL,35010,2563297100,NotAvailable
10065,ALEXANDERCITY,AL,35010,2563297100,10402
10065,ALEXANDERCITY,AL,35010,2563297100,0.479
10065,ALEXANDERCITY,AL,35010,2563297100,0
10065,ALEXANDERCITY,AL,35010,2563297100,NotAvailable
10065,ALEXANDERCITY,AL,35010,2563297100,0.07
10065,ALEXANDERCITY,AL,35010,2563297100,1.374
11305,ALEXANDERCITY,AL,35010,2563297100,10402
10065,ALEXANDERCITY,AL,35010,2563297100,4.808
10065,ALEXANDERCITY,AL,35010,2563297100,2
10065,ALEXANDERCITY,AL,35010,2563297100,0.416
10069,EUFAULA,AL,36027,3346887271,NotAvailable
10069,EUFAULA,AL,36027,3346887271,NotAvailable
10069,EUFAULA,AL,36027,3346887271,423
10099,EUFAULA,AL,36027,3346887271,0.553
10069,EUFAULA,AL,36027,3346887271,0
10069,EUFAULA,AL,36027,3346887271,NotAvailable
10069,EUFAULA,AL,36027,3346887271,NotAvailable
10069,EUFAULA,AL,36027,3346887271,NotAvailable
10069,EUFAULA,AL,36027,3346887271,152
10056,EUFAULA,AL,36027,3346887271,0.229
10069,EUFAULA,AL,36027,3346887271,0
10069,EUFAULA,AL,36027,3346887271,NotAvailable
10069,EUFAULA,AL,36027,3346887271,0.028
10069,EUFAULA,AL,36027,3346887271,2.801
10069,EUFAULA,AL,36027,3346887271,1192
10069,EUFAULA,AL,36027,3346887271,1.761
10069,EUFAULA,AL,36027,3346887271,1
10069,EUFAULA,AL,36027,3346887271,0.568
10069,EUFAULA,AL,36027,3346887271,NotAvailable
10069,EUFAULA,AL,36027,3346887271,NotAvailable
10069,EUFAULA,AL,36027,3346887271,487
10069,EUFAULA,AL,36027,3346887271,0.633
20017,EUFAULA,AL,36027,3346887271,0
10069,EUFAULA,AL,36027,3346887271,NotAvailable
10069,EUFAULA,AL,36027,3346887271,NotAvailable
10069,EUFAULA,AL,36027,3346887271,NotAvailable
10069,EUFAULA,AL,36027,3346887271,10
30014,EUFAULA,AL,36027,3346887271,0.32
10069,EUFAULA,AL,36027,3346887271,0
10069,EUFAULA,AL,36027,3346887271,NotAvailable
10069,EUFAULA,AL,36027,3346887271,NotAvailable
10069,EUFAULA,AL,36027,3346887271,NotAvailable
10069,EUFAULA,AL,36027,3346887271,2
10069,EUFAULA,AL,36027,3346887271,0.023
10069,EUFAULA,AL,36027,3346887271,0
20012,EUFAULA,AL,36027,3346887271,NotAvailable
10069,EUFAULA,AL,36027,3346887271,NotAvailable
10069,EUFAULA,AL,36027,3346887271,NotAvailable
10069,EUFAULA,AL,36027,3346887271,4345
10069,EUFAULA,AL,36027,3346887271,0.156
10069,EUFAULA,AL,36027,3346887271,2
10069,EUFAULA,AL,36027,3346887271,NotAvailable
10069,EUFAULA,AL,36027,3346887271,NotAvailable
10069,EUFAULA,AL,36027,3346887271,1.501
10069,EUFAULA,AL,36027,3346887271,4345
10069,EUFAULA,AL,36027,3346887271,1.996
10069,EUFAULA,AL,36027,3346887271,0
10069,EUFAULA,AL,36027,3346887271,0
10073,ASHLAND,AL,36251,2563542131,NotAvailable
10073,ASHLAND,AL,36251,2563542131,NotAvailable
10073,ASHLAND,AL,36251,2563542131,25
10073,ASHLAND,AL,36251,2563542131,0.041
10073,ASHLAND,AL,36251,2563542131,0
10073,ASHLAND,AL,36251,2563542131,NotAvailable
10073,ASHLAND,AL,36251,2563542131,NotAvailable
10073,ASHLAND,AL,36251,2563542131,NotAvailable
10073,ASHLAND,AL,36251,2563542131,11
10073,ASHLAND,AL,36251,2563542131,0.021
10073,ASHLAND,AL,36251,2563542131,0
10073,ASHLAND,AL,36251,2563542131,NotAvailable
10073,ASHLAND,AL,36251,2563542131,0.045
10149,ASHLAND,AL,36251,2563542131,4.435
10073,ASHLAND,AL,36251,2563542131,568
10073,ASHLAND,AL,36251,2563542131,1.112
10073,ASHLAND,AL,36251,2563542131,1
10073,ASHLAND,AL,36251,2563542131,0.899
10008,ASHLAND,AL,36251,2563542131,NotAvailable
10073,ASHLAND,AL,36251,2563542131,NotAvailable
10073,ASHLAND,AL,36251,2563542131,333
10073,ASHLAND,AL,36251,2563542131,0.666
10073,ASHLAND,AL,36251,2563542131,0
10073,ASHLAND,AL,36251,2563542131,NotAvailable
10073,ASHLAND,AL,36251,2563542131,NotAvailable
10019,ASHLAND,AL,36251,2563542131,NotAvailable
10073,ASHLAND,AL,36251,2563542131,NotAvailable
10073,ASHLAND,AL,36251,2563542131,NotAvailable
10073,ASHLAND,AL,36251,2563542131,NotAvailable
10073,ASHLAND,AL,36251,2563542131,NotAvailable
10073,ASHLAND,AL,36251,2563542131,NotAvailable
10073,ASHLAND,AL,36251,2563542131,NotAvailable
10073,ASHLAND,AL,36251,2563542131,NotAvailable
10073,ASHLAND,AL,36251,2563542131,NotAvailable
10073,ASHLAND,AL,36251,2563542131,NotAvailable
10051,ASHLAND,AL,36251,2563542131,NotAvailable
10073,ASHLAND,AL,36251,2563542131,NotAvailable
10073,ASHLAND,AL,36251,2563542131,NotAvailable
10073,ASHLAND,AL,36251,2563542131,2430
10073,ASHLAND,AL,36251,2563542131,0.111
30023,ASHLAND,AL,36251,2563542131,0
10073,ASHLAND,AL,36251,2563542131,NotAvailable
10035,ASHLAND,AL,36251,2563542131,NotAvailable
10073,ASHLAND,AL,36251,2563542131,2.827
10073,ASHLAND,AL,36251,2563542131,2430
10073,ASHLAND,AL,36251,2563542131,1.06
10008,ASHLAND,AL,36251,2563542131,0
10073,ASHLAND,AL,36251,2563542131,0
10078,ANNISTON,AL,36207,2562355121,0.054
10078,ANNISTON,AL,36207,2562355121,1.072
10078,ANNISTON,AL,36207,2562355121,4232
10078,ANNISTON,AL,36207,2562355121,6.164
10078,ANNISTON,AL,36207,2562355121,2
10078,ANNISTON,AL,36207,2562355121,0.324
10078,ANNISTON,AL,36207,2562355121,NotAvailable
10078,ANNISTON,AL,36207,2562355121,0.884
10078,ANNISTON,AL,36207,2562355121,2296
10078,ANNISTON,AL,36207,2562355121,3.389
10078,ANNISTON,AL,36207,2562355121,0
10078,ANNISTON,AL,36207,2562355121,0
10078,ANNISTON,AL,36207,2562355121,0.306
10078,ANNISTON,AL,36207,2562355121,1.253
10078,ANNISTON,AL,36207,2562355121,7665
10078,ANNISTON,AL,36207,2562355121,12.126
10078,ANNISTON,AL,36207,2562355121,8
10078,ANNISTON,AL,36207,2562355121,0.66
10078,ANNISTON,AL,36207,2562355121,0.408
10078,ANNISTON,AL,36207,2562355121,2.094
10078,ANNISTON,AL,36207,2562355121,4332
10078,ANNISTON,AL,36207,2562355121,5.961
10078,ANNISTON,AL,36207,2562355121,6
10078,ANNISTON,AL,36207,2562355121,1.007
10078,ANNISTON,AL,36207,2562355121,NotAvailable
10078,ANNISTON,AL,36207,2562355121,0.618
10078,ANNISTON,AL,36207,2562355121,142
10059,ANNISTON,AL,36207,2562355121,4.85
10011,ANNISTON,AL,36207,2562355121,0
10078,ANNISTON,AL,36207,2562355121,0
10078,ANNISTON,AL,36207,2562355121,NotAvailable
10078,ANNISTON,AL,36207,2562355121,NotAvailable
10047,ANNISTON,AL,36207,2562355121,77
10078,ANNISTON,AL,36207,2562355121,0.968
10108,ANNISTON,AL,36207,2562355121,0
10078,ANNISTON,AL,36207,2562355121,NotAvailable
10078,ANNISTON,AL,36207,2562355121,0.289
10078,ANNISTON,AL,36207,2562355121,1.745
10005,ANNISTON,AL,36207,2562355121,59728
10078,ANNISTON,AL,36207,2562355121,6.35
10078,ANNISTON,AL,36207,2562355121,5
10078,ANNISTON,AL,36207,2562355121,0.787
10078,ANNISTON,AL,36207,2562355121,0.416
10078,ANNISTON,AL,36207,2562355121,0.931
10078,ANNISTON,AL,36207,2562355121,54808
10022,ANNISTON,AL,36207,2562355121,37.781
10078,ANNISTON,AL,36207,2562355121,24
10078,ANNISTON,AL,36207,2562355121,0.635
10079,ATHENS,AL,35611,2562339292,0.357
10079,ATHENS,AL,35611,2562339292,3.821
10079,ATHENS,AL,35611,2562339292,1504
10079,ATHENS,AL,35611,2562339292,2.137
10079,ATHENS,AL,35611,2562339292,3
10079,ATHENS,AL,35611,2562339292,1.404
10079,ATHENS,AL,35611,2562339292,NotAvailable
10079,ATHENS,AL,35611,2562339292,NotAvailable
10079,ATHENS,AL,35611,2562339292,591
10079,ATHENS,AL,35611,2562339292,0.887
10079,ATHENS,AL,35611,2562339292,2
10079,ATHENS,AL,35611,2562339292,NotAvailable
10079,ATHENS,AL,35611,2562339292,0.222
10079,ATHENS,AL,35611,2562339292,1.682
10079,ATHENS,AL,35611,2562339292,3644
10079,ATHENS,AL,35611,2562339292,5.737
10079,ATHENS,AL,35611,2562339292,4
10079,ATHENS,AL,35611,2562339292,0.697
10079,ATHENS,AL,35611,2562339292,NotAvailable
10079,ATHENS,AL,35611,2562339292,1.593
10079,ATHENS,AL,35611,2562339292,1446
10079,ATHENS,AL,35611,2562339292,1.881
10079,ATHENS,AL,35611,2562339292,0
10079,ATHENS,AL,35611,2562339292,0
10079,ATHENS,AL,35611,2562339292,NotAvailable
10079,ATHENS,AL,35611,2562339292,2.294
10079,ATHENS,AL,35611,2562339292,39
10079,ATHENS,AL,35611,2562339292,1.306
10079,ATHENS,AL,35611,2562339292,0
10079,ATHENS,AL,35611,2562339292,0
10079,ATHENS,AL,35611,2562339292,NotAvailable
10079,ATHENS,AL,35611,2562339292,NotAvailable
10079,ATHENS,AL,35611,2562339292,33
10079,ATHENS,AL,35611,2562339292,0.457
30014,ATHENS,AL,35611,2562339292,0
10079,ATHENS,AL,35611,2562339292,NotAvailable
10079,ATHENS,AL,35611,2562339292,NotAvailable
10079,ATHENS,AL,35611,2562339292,NotAvailable
10079,ATHENS,AL,35611,2562339292,16888
30078,ATHENS,AL,35611,2562339292,0.757
10079,ATHENS,AL,35611,2562339292,2
10079,ATHENS,AL,35611,2562339292,NotAvailable
10079,ATHENS,AL,35611,2562339292,0.44
10079,ATHENS,AL,35611,2562339292,1.543
10079,ATHENS,AL,35611,2562339292,15887
10079,ATHENS,AL,35611,2562339292,11.55
10079,ATHENS,AL,35611,2562339292,10
10079,ATHENS,AL,35611,2562339292,0.866
10083,FOLEY,AL,36535,2519493400,NotAvailable
10083,FOLEY,AL,36535,2519493400,1.041
10083,FOLEY,AL,36535,2519493400,2072
10083,FOLEY,AL,36535,2519493400,2.879
10083,FOLEY,AL,36535,2519493400,0
10083,FOLEY,AL,36535,2519493400,0
10083,FOLEY,AL,36535,2519493400,NotAvailable
10083,FOLEY,AL,36535,2519493400,1.522
10083,FOLEY,AL,36535,2519493400,1311
10083,FOLEY,AL,36535,2519493400,1.968
10083,FOLEY,AL,36535,2519493400,0
10083,FOLEY,AL,36535,2519493400,0
10083,FOLEY,AL,36535,2519493400,0.009
10083,FOLEY,AL,36535,2519493400,0.899
10083,FOLEY,AL,36535,2519493400,3823
10083,FOLEY,AL,36535,2519493400,5.488
10083,FOLEY,AL,36535,2519493400,1
10083,FOLEY,AL,36535,2519493400,0.182
10083,FOLEY,AL,36535,2519493400,0.018
10083,FOLEY,AL,36535,2519493400,1.811
10083,FOLEY,AL,36535,2519493400,2095
10083,FOLEY,AL,36535,2519493400,2.724
10083,FOLEY,AL,36535,2519493400,1
10083,FOLEY,AL,36535,2519493400,0.367
10083,FOLEY,AL,36535,2519493400,0.199
10034,FOLEY,AL,36535,2519493400,3.915
10083,FOLEY,AL,36535,2519493400,52
10083,FOLEY,AL,36535,2519493400,1.688
10018,FOLEY,AL,36535,2519493400,2
10083,FOLEY,AL,36535,2519493400,1.185
10083,FOLEY,AL,36535,2519493400,NotAvailable
10083,FOLEY,AL,36535,2519493400,NotAvailable
10083,FOLEY,AL,36535,2519493400,24
10146,FOLEY,AL,36535,2519493400,0.244
10083,FOLEY,AL,36535,2519493400,0
10083,FOLEY,AL,36535,2519493400,NotAvailable
10083,FOLEY,AL,36535,2519493400,0.036
10083,FOLEY,AL,36535,2519493400,3.532
10083,FOLEY,AL,36535,2519493400,27446
10083,FOLEY,AL,36535,2519493400,1.396
10083,FOLEY,AL,36535,2519493400,1
10083,FOLEY,AL,36535,2519493400,0.716
10083,FOLEY,AL,36535,2519493400,0.167
10083,FOLEY,AL,36535,2519493400,0.855
10083,FOLEY,AL,36535,2519493400,27646
10083,FOLEY,AL,36535,2519493400,14.602
10083,FOLEY,AL,36535,2519493400,6
10021,FOLEY,AL,36535,2519493400,0.411
10085,DECATUR,AL,35601,2563412000,0.062
30069,DECATUR,AL,35601,2563412000,1.229
10085,DECATUR,AL,35601,2563412000,3943
10085,DECATUR,AL,35601,2563412000,5.375
10085,DECATUR,AL,35601,2563412000,2
10085,DECATUR,AL,35601,2563412000,0.372
30068,DECATUR,AL,35601,2563412000,NotAvailable
10169,DECATUR,AL,35601,2563412000,1.388
10085,DECATUR,AL,35601,2563412000,1438
10085,DECATUR,AL,35601,2563412000,2.158
10085,DECATUR,AL,35601,2563412000,0
10085,DECATUR,AL,35601,2563412000,0
10029,DECATUR,AL,35601,2563412000,0.158
10085,DECATUR,AL,35601,2563412000,0.811
10085,DECATUR,AL,35601,2563412000,10011
10085,DECATUR,AL,35601,2563412000,15.382
10085,DECATUR,AL,35601,2563412000,6
10085,DECATUR,AL,35601,2563412000,0.39
10085,DECATUR,AL,35601,2563412000,0.148
10085,DECATUR,AL,35601,2563412000,1.582
10085,DECATUR,AL,35601,2563412000,3971
10085,DECATUR,AL,35601,2563412000,5.162
10085,DECATUR,AL,35601,2563412000,3
10085,DECATUR,AL,35601,2563412000,0.581
10085,DECATUR,AL,35601,2563412000,0.718
10085,DECATUR,AL,35601,2563412000,2.935
10085,DECATUR,AL,35601,2563412000,158
10085,DECATUR,AL,35601,2563412000,5.176
10085,DECATUR,AL,35601,2563412000,8
11304,DECATUR,AL,35601,2563412000,1.546
10085,DECATUR,AL,35601,2563412000,NotAvailable
10085,DECATUR,AL,35601,2563412000,2.684
10085,DECATUR,AL,35601,2563412000,119
10085,DECATUR,AL,35601,2563412000,1.116
10085,DECATUR,AL,35601,2563412000,0
10085,DECATUR,AL,35601,2563412000,0
10085,DECATUR,AL,35601,2563412000,0.019
10085,DECATUR,AL,35601,2563412000,1.841
10085,DECATUR,AL,35601,2563412000,58591
